timestamp,site,url,title,type,length,language,score
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/morning-briefing-europe,Get what you need to know to start your day.,news,10,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/the-interpreter,"SUBSCRIBER-ONLY NEWSLETTER Original analysis on the week’s biggest global stories, from columnist Am",analysis,14,en,0.1875
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/your-places-global-update,The latest news for any part of the world you select.,news,11,en,0.5
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/canada-letter,"Backstories and analysis from our Canadian correspondents, plus a handpicked selection of our recent",analysis,16,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/dealbook,The most crucial business and policy news you need to know from Andrew Ross Sorkin and team.,news,17,en,0.25
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/read-like-the-wind,SUBSCRIBER-ONLY NEWSLETTER Book recommendations from our critic Molly Young and others.,news,11,en,0.1
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/watching,SUBSCRIBER-ONLY NEWSLETTER TV and movie recommendations from our critic Margaret Lyons and friends.,news,13,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/open-thread-fashion,"Vanessa Friedman, our chief fashion critic, delivers the latest news on what we wear.",news,14,en,0.5
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/well,SUBSCRIBER-ONLY NEWSLETTER Essential news and guidance to live your healthiest life.,news,11,en,0.06818181818181818
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/audio,Our editors share their favorite listens from the New York Times.,news,11,en,0.3181818181818182
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/gameplay,"Puzzles, brain teasers, solving tips and more, shared with love from the New York Times Games team.",news,17,en,0.37878787878787873
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/easy-mode,"Get an easy version of one of the hardest crossword puzzles of the week, with clues by Christina Ive",news,22,en,0.43333333333333335
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/cooking,"New recipes, easy dinner ideas and smart kitchen tips from Melissa Clark, Sam Sifton and our New Yor",news,21,en,0.2300865800865801
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/the-veggie,"Tanya Sichynsky shares the most delicious vegetarian recipes for weeknight cooking, packed lunches a",news,16,en,0.75
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/five-weeknight-dishes,"Fresh, delicious dinner ideas for busy people, from Emily Weinstein and NYT Cooking.",news,13,en,0.46666666666666673
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/the-recommendation,"Independent reviews, expert advice, and intensively researched deals from Wirecutter experts.",news,11,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/clean-everything,A weekly nudge to keep everything in your home squeaky clean from Wirecutter's experts.,news,14,en,0.3666666666666667
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/tag/transfer-news/,Frimpong's Leverkusen contract contains a €35million (£29.6m;$39.3m) release clause. David Ornstein2,news,365,en,0.24876033057851243
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/newsletters/the-pulse/,"Start your day with The Pulse, our free daily newsletter delivering the top stories in sports direct",news,21,en,0.2
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/newsletters/scoop-city/,"Get the daily briefing of top NFL stories written by Jacob Robinson with Dianna Russini, snapped dir",news,22,en,0.15
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/5803046/2024/09/30/the-athletic-newsletters-sign-up/,"Did you know The Athletic has a bunch of email newsletters with millions of subscribers? Well, now y",news,368,en,0.08735632183908047
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/morning-briefing,Make sense of the day’s news and ideas. Times journalists guide you through what’s happening — and w,news,20,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/upshot,"Analysis that explains politics, policy and everyday life, with an emphasis on data and charts.",analysis,15,en,-0.2
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/morning-briefing-europe,Get what you need to know to start your day.,news,10,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/the-interpreter,"SUBSCRIBER-ONLY NEWSLETTER Original analysis on the week’s biggest global stories, from columnist Am",analysis,14,en,0.1875
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/your-places-global-update,The latest news for any part of the world you select.,news,11,en,0.5
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/canada-letter,"Backstories and analysis from our Canadian correspondents, plus a handpicked selection of our recent",analysis,16,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/dealbook,The most crucial business and policy news you need to know from Andrew Ross Sorkin and team.,news,17,en,0.25
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/read-like-the-wind,SUBSCRIBER-ONLY NEWSLETTER Book recommendations from our critic Molly Young and others.,news,11,en,0.1
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/watching,SUBSCRIBER-ONLY NEWSLETTER TV and movie recommendations from our critic Margaret Lyons and friends.,news,13,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/open-thread-fashion,"Vanessa Friedman, our chief fashion critic, delivers the latest news on what we wear.",news,14,en,0.5
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/well,SUBSCRIBER-ONLY NEWSLETTER Essential news and guidance to live your healthiest life.,news,11,en,0.06818181818181818
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/audio,Our editors share their favorite listens from the New York Times.,news,11,en,0.3181818181818182
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/gameplay,"Puzzles, brain teasers, solving tips and more, shared with love from the New York Times Games team.",news,17,en,0.37878787878787873
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/easy-mode,"Get an easy version of one of the hardest crossword puzzles of the week, with clues by Christina Ive",news,22,en,0.43333333333333335
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/cooking,"New recipes, easy dinner ideas and smart kitchen tips from Melissa Clark, Sam Sifton and our New Yor",news,21,en,0.2300865800865801
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/the-veggie,"Tanya Sichynsky shares the most delicious vegetarian recipes for weeknight cooking, packed lunches a",news,16,en,0.75
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/five-weeknight-dishes,"Fresh, delicious dinner ideas for busy people, from Emily Weinstein and NYT Cooking.",news,13,en,0.46666666666666673
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/the-recommendation,"Independent reviews, expert advice, and intensively researched deals from Wirecutter experts.",news,11,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/newsletters/clean-everything,A weekly nudge to keep everything in your home squeaky clean from Wirecutter's experts.,news,14,en,0.3666666666666667
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/tag/transfer-news/,Frimpong's Leverkusen contract contains a €35million (£29.6m;$39.3m) release clause. David Ornstein2,news,365,en,0.24876033057851243
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/newsletters/the-pulse/,"Start your day with The Pulse, our free daily newsletter delivering the top stories in sports direct",news,21,en,0.2
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/newsletters/scoop-city/,"Get the daily briefing of top NFL stories written by Jacob Robinson with Dianna Russini, snapped dir",news,22,en,0.15
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/athletic/5803046/2024/09/30/the-athletic-newsletters-sign-up/,"Did you know The Athletic has a bunch of email newsletters with millions of subscribers? Well, now y",news,368,en,0.08735632183908047
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/live/2025/05/17/us/trump-news,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/europe/robert-prevost-pope-leo-xiv.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/europe/robert-prevost-pope-leo-xiv.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/16/us/politics/supreme-court-alien-enemies-act-deportations.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/16/us/politics/trump-appointee-venezuela-gang.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/16/us/politics/supreme-court-alien-enemies-act-deportations.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/interactive/2025/03/28/us/politics/trump-doge-federal-job-cuts.html,Federal Cost-Cutting Initiative Advertisement By Elena Shao and Ashley Wu  The data on this page was,news,1186,en,0.15910224695938976
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/16/us/politics/republican-divide-spending-debt.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/us/politics/ivf-policy-white-house.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/us/politics/ivf-policy-white-house.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2024/04/24/world/europe/images-ukraine-war-fourth-year.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/04/26/world/europe/russia-kursk-ukraine.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/06/world/europe/russia-putin-schools-patriotic-education.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/europe/russian-troops-peace-putin.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/europe/russia-ukraine-putin.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/europe/russian-troops-peace-putin.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/interactive/2025/05/16/briefing/trump-middle-east-tariffs-news-quiz.html,Advertisement Did you follow the news this week? Take our quiz to see how well you stack up with oth,news,400,en,0.062144168962350775
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/15/us/politics/national-weather-service-cuts-trump.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/middleeast/trump-uae-qatar-saudi-arabia.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/business/uae-africa-finance.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/europe/trump-iran-nuclear-talks.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/middleeast/trump-uae-qatar-saudi-arabia.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/us/politics/air-traffic-control-faa-newark-biden.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/us/politics/arizona-democrats-katie-hobbs-trump.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/16/us/politics/biden-audio-fitness-debate.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/us/politics/arizona-democrats-katie-hobbs-trump.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/nyregion/nj-transit-strike-cost-economy.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/americas/mexico-us-gun-stores.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.nytimes.com,https://www.nytimes.com/2025/05/17/world/asia/india-rohingya-sea-deport.html,Please enable JS and disable any ad blocker,news,8,en,0.0
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/,"This material may not be published, broadcast, rewritten, or redistributed.",news,136,en,0.1111111111111111
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/books,Answering the Call to Serve on America's HomefrontOn-Sale June 17 On-Sale June 17 by Johnny Joey Jon,news,169,en,0.25
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/us,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,173,en,0.17875
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/crime,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,324,en,0.07681359044995408
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/immigration,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,338,en,-0.13949999999999999
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/terror,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,874,en,-0.012948457792207796
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/true-crime,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,1442,en,0.045595361078315626
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/bryan-kohberger,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,361,en,-0.060833333333333336
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/karen-read,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,479,en,0.03541666666666667
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/politics,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,268,en,0.33676470588235297
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/person/donald-trump,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,946,en,0.12903327810735216
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/politics/senate,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,841,en,-0.005733471074380167
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/politics/house-of-representatives,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,817,en,0.10828844927682141
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/politics/judiciary,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,866,en,0.07269702519702521
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/politics/foreign-policy,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,917,en,0.06443948412698412
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/official-polls,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,441,en,0.06836990595611284
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/elections,"This material may not be published, broadcast, rewritten, or redistributed. Â©2025 FOX News Network,",news,1177,en,0.1181818181818182
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/world,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,173,en,0.17875
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/united-nations,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,943,en,0.029434902015547174
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/conflicts,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,856,en,0.09366300366300367
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/terrorism,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,549,en,-0.06530005941770649
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/disasters,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,376,en,0.02198426573426573
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/global-economy,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,819,en,0.02690451815451816
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/environment,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,335,en,-0.04392135642135642
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/religion,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,907,en,0.11397663389850889
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/scandals,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,887,en,0.07003724503724507
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/opinion,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,257,en,0.17916666666666664
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/media,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,238,en,0.2865384615384615
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/shows/fox-nation,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,420,en,-0.0783639971139971
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/entertainment,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,164,en,0.13683035714285713
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/entertainment/features/exclusive,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,935,en,0.12007956831900495
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/entertainment/genres/country,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,1184,en,0.11454336262028567
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/world/personalities/british-royals,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,692,en,0.02776643990929704
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/person/sean-diddy-combs,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,1476,en,0.05340221061870548
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/person/blake-lively,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,340,en,0.082354797979798
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/entertainment/game-shows,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,1054,en,-0.00016638346077598015
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/video/topics/entertainment,Log in to comment on videos and join in on the fun. Watch the live stream of Fox News and full episo,news,56,en,0.26212121212121214
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/sports,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,177,en,0.10535714285714286
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/nfl,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,104,en,-0.033333333333333326
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/ncaa-fb,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,104,en,-0.033333333333333326
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/mlb,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,635,en,0.024303519061583574
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/auto/nascar,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,798,en,0.18374439887597788
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/auto/indycar,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,816,en,0.20501494537208825
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/nba,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,848,en,-0.023544149914012925
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/nhl,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,884,en,0.08523310023310025
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/golf,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,830,en,0.14113317439404394
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/tennis,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,851,en,0.11985690235690233
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/soccer,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,855,en,0.029337387964148528
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/sports/ufc,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,893,en,0.11570887445887447
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/organization/wwe,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,664,en,0.011350686350686355
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/lifestyle,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,1553,en,0.09243855117804695
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/health/maha,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,384,en,-0.029166666666666667
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/health,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,2842,en,0.0842176780334675
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/travel,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,843,en,0.07808441558441559
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/food-drink,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,1010,en,0.1401851705205364
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/games,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,317,en,-0.00417027417027417
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/health,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,2842,en,0.0842176780334675
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/video,Log in to comment on videos and join in on the fun. Watch the live stream of Fox News and full episo,news,67,en,0.3715909090909091
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/tech/artificial-intelligence,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,133,en,0.13749999999999998
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/video/5614615980001,Log in to comment on videos and join in on the fun. Watch the live stream of Fox News and full episo,news,59,en,0.26212121212121214
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/,"This material may not be published, broadcast, rewritten, or redistributed.",news,136,en,0.1111111111111111
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/person/donald-trump,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,946,en,0.12903327810735216
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/immigration,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,338,en,-0.13949999999999999
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/bryan-kohberger,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,361,en,-0.060833333333333336
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/karen-read,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,479,en,0.03541666666666667
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/person/donald-trump,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,946,en,0.12903327810735216
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/immigration,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,338,en,-0.13949999999999999
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/bryan-kohberger,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,361,en,-0.060833333333333336
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/category/us/karen-read,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,479,en,0.03541666666666667
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/games,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,317,en,-0.00417027417027417
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/games/daily-crossword-puzzle,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,117,en,0.1375
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/games/lil-snack-downwords,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,117,en,0.1375
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/games/crazy-crystals-match-3-game,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,117,en,0.1375
2025-05-17 10:37:22,https://www.foxnews.com,https://www.foxnews.com/games/lil-snack-word-swap,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, ",news,117,en,0.1375
